"ID";"Project title";"Collection_name";"Original Country/Region";"Original City/Town/Village";"Station Name";"Platform";"Altitude_masl";"Original Latitude Units";"Original Longitude Units";"Original Altitude Units";"Local Gravity";"Last modified";"Original Location/Relocation";"Start Station Year/Month/Day";"End Station Year/Month/Day";"Start Record Year/Month/Day";"End Record Year/Month/Day";"WMO Region";"Latitude_DegN";"Longitude_DegE";"Current Station Name";"WMO ID";"Network1_name";"Network1_ID";"Network2_name";"Network2_ID";"Country/Region";"City/Town/Village";"Time_resolution";"Observation times";"Time Reference Meridian, or other";"Estimated Station Days";"Time Gaps";"Variable name";"Units";"Original Units";"Variable Instrument";"Corrections/Conversions";"Observation Changes";"Type of Access";"Data Owner";"Data Owner Link/Contact";"Source";"Type of Initial source";"Source Link (Images)";"Data Provider";"Data Provider (Link/contact)";"Data series in published databank citation";"State of Data Rescue";"Comments";"Project Status"
"1086061";"C3S DRS/ACRE Argentina";"DWR C3S DRS/ACRE Argentina";"Argentina";"";"Santo Tomé";"";"";"";"";"";"";"2019-01-28 23:41:59.711067+00:00";"";"";"";"1902-02-21";"1902-12-31";"South America";"-31.662201";"-60.7616";"";"";"";"";"";"";"Argentina";"";"daily";"2 p.m. until 31 of August; 7 a.m. from 2 of September";"Local Time";"";"";"cloud_cover";"NA";"";"";"";"";"Public";"Universidad Tecnológica Nacional (Buenos Aires)";"Pablo O. Canziani, pocanziani@gmail.com";"Argentine Daily Weather Reports 1902";"Printed";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"Philip Brohan (philip.brohan@metoffice.gov.uk)";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"";"Imaged, Digitised";"Missing days: 11., 17., 18., 20., 28., 29. March 1., 11., 15., 17., 18., 21., 22., 23., 25., 28., 30. April 1., 2., 5., 7., 9.-15. May 3., 22. July 1., 9. Sept 4., 6. Oct";"active"
"1086073";"C3S DRS/ACRE Argentina";"DWR C3S DRS/ACRE Argentina";"Argentina";"";"Sierra Grande";"";"";"";"";"";"";"2019-01-28 23:41:59.766039+00:00";"";"";"";"1902-02-21";"1902-12-31";"South America";"-41.604469";"-65.354362";"";"";"";"";"";"";"Argentina";"";"daily";"2 p.m. until 31 of August; 7 a.m. from 2 of September";"Local Time";"";"";"cloud_cover";"NA";"";"";"";"";"Public";"Universidad Tecnológica Nacional (Buenos Aires)";"Pablo O. Canziani, pocanziani@gmail.com";"Argentine Daily Weather Reports 1902";"Printed";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"Philip Brohan (philip.brohan@metoffice.gov.uk)";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"";"Imaged, Digitised";"Missing days: 11., 17., 18., 20., 28., 29. March 1., 11., 15., 17., 18., 21., 22., 23., 25., 28., 30. April 1., 2., 5., 7., 9.-15. May 3., 22. July 1., 9. Sept 4., 6. Oct";"active"
"1086085";"C3S DRS/ACRE Argentina";"DWR C3S DRS/ACRE Argentina";"Argentina";"";"Sta. CRUZ-Mazaredo";"";"";"";"";"";"";"2019-01-28 23:41:59.819712+00:00";"";"";"";"1902-02-21";"1902-12-31";"South America";"-47.02861";"-66.711945";"";"";"";"";"";"";"Argentina";"";"daily";"2 p.m. until 31 of August; 7 a.m. from 2 of September";"Local Time";"";"";"cloud_cover";"NA";"";"";"";"";"Public";"Universidad Tecnológica Nacional (Buenos Aires)";"Pablo O. Canziani, pocanziani@gmail.com";"Argentine Daily Weather Reports 1902";"Printed";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"Philip Brohan (philip.brohan@metoffice.gov.uk)";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"";"Imaged, Digitised";"Missing days: 11., 17., 18., 20., 28., 29. March 1., 11., 15., 17., 18., 21., 22., 23., 25., 28., 30. April 1., 2., 5., 7., 9.-15. May 3., 22. July 1., 9. Sept 4., 6. Oct";"active"
"1086097";"C3S DRS/ACRE Argentina";"DWR C3S DRS/ACRE Argentina";"Argentina";"";"Tandil";"";"";"";"";"";"";"2019-01-28 23:41:59.869051+00:00";"";"";"";"1902-02-21";"1902-12-31";"South America";"-37.3288";"-59.1367";"";"";"";"";"";"";"Argentina";"";"daily";"2 p.m. until 31 of August; 7 a.m. from 2 of September";"Local Time";"";"";"cloud_cover";"NA";"";"";"";"";"Public";"Universidad Tecnológica Nacional (Buenos Aires)";"Pablo O. Canziani, pocanziani@gmail.com";"Argentine Daily Weather Reports 1902";"Printed";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"Philip Brohan (philip.brohan@metoffice.gov.uk)";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"";"Imaged, Digitised";"Missing days: 11., 17., 18., 20., 28., 29. March 1., 11., 15., 17., 18., 21., 22., 23., 25., 28., 30. April 1., 2., 5., 7., 9.-15. May 3., 22. July 1., 9. Sept 4., 6. Oct";"active"
"1086109";"C3S DRS/ACRE Argentina";"DWR C3S DRS/ACRE Argentina";"Argentina";"";"Tinogasta";"";"";"";"";"";"";"2019-01-28 23:41:59.922459+00:00";"";"";"";"1902-02-21";"1902-12-31";"South America";"-28.066668";"-67.566666";"";"";"";"";"";"";"Argentina";"";"daily";"2 p.m. until 31 of August; 7 a.m. from 2 of September";"Local Time";"";"";"cloud_cover";"NA";"";"";"";"";"Public";"Universidad Tecnológica Nacional (Buenos Aires)";"Pablo O. Canziani, pocanziani@gmail.com";"Argentine Daily Weather Reports 1902";"Printed";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"Philip Brohan (philip.brohan@metoffice.gov.uk)";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"";"Imaged, Digitised";"Missing days: 11., 17., 18., 20., 28., 29. March 1., 11., 15., 17., 18., 21., 22., 23., 25., 28., 30. April 1., 2., 5., 7., 9.-15. May 3., 22. July 1., 9. Sept 4., 6. Oct";"active"
"1086121";"C3S DRS/ACRE Argentina";"DWR C3S DRS/ACRE Argentina";"Argentina";"";"Trancas";"";"";"";"";"";"";"2019-01-28 23:41:59.976810+00:00";"";"";"";"1902-02-21";"1902-12-31";"South America";"-26.217222";"-65.283058";"";"";"";"";"";"";"Argentina";"";"daily";"2 p.m. until 31 of August; 7 a.m. from 2 of September";"Local Time";"";"";"cloud_cover";"NA";"";"";"";"";"Public";"Universidad Tecnológica Nacional (Buenos Aires)";"Pablo O. Canziani, pocanziani@gmail.com";"Argentine Daily Weather Reports 1902";"Printed";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"Philip Brohan (philip.brohan@metoffice.gov.uk)";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"";"Imaged, Digitised";"Missing days: 11., 17., 18., 20., 28., 29. March 1., 11., 15., 17., 18., 21., 22., 23., 25., 28., 30. April 1., 2., 5., 7., 9.-15. May 3., 22. July 1., 9. Sept 4., 6. Oct";"active"
"1086133";"C3S DRS/ACRE Argentina";"DWR C3S DRS/ACRE Argentina";"Argentina";"";"Tratayen";"";"";"";"";"";"";"2019-01-28 23:42:00.031194+00:00";"";"";"";"1902-02-21";"1902-12-31";"South America";"-38.400002";"-68.599998";"";"";"";"";"";"";"Argentina";"";"daily";"2 p.m. until 31 of August; 7 a.m. from 2 of September";"Local Time";"";"";"cloud_cover";"NA";"";"";"";"";"Public";"Universidad Tecnológica Nacional (Buenos Aires)";"Pablo O. Canziani, pocanziani@gmail.com";"Argentine Daily Weather Reports 1902";"Printed";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"Philip Brohan (philip.brohan@metoffice.gov.uk)";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"";"Imaged, Digitised";"Missing days: 11., 17., 18., 20., 28., 29. March 1., 11., 15., 17., 18., 21., 22., 23., 25., 28., 30. April 1., 2., 5., 7., 9.-15. May 3., 22. July 1., 9. Sept 4., 6. Oct";"active"
"1086145";"C3S DRS/ACRE Argentina";"DWR C3S DRS/ACRE Argentina";"Argentina";"";"Trenque Lauquen";"";"";"";"";"";"";"2019-01-28 23:42:00.086089+00:00";"";"";"";"1902-02-21";"1902-12-31";"South America";"-35.965439";"-62.733479";"";"";"";"";"";"";"Argentina";"";"daily";"2 p.m. until 31 of August; 7 a.m. from 2 of September";"Local Time";"";"";"cloud_cover";"NA";"";"";"";"";"Public";"Universidad Tecnológica Nacional (Buenos Aires)";"Pablo O. Canziani, pocanziani@gmail.com";"Argentine Daily Weather Reports 1902";"Printed";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"Philip Brohan (philip.brohan@metoffice.gov.uk)";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"";"Imaged, Digitised";"Missing days: 11., 17., 18., 20., 28., 29. March 1., 11., 15., 17., 18., 21., 22., 23., 25., 28., 30. April 1., 2., 5., 7., 9.-15. May 3., 22. July 1., 9. Sept 4., 6. Oct";"active"
"1086157";"C3S DRS/ACRE Argentina";"DWR C3S DRS/ACRE Argentina";"Argentina";"";"Tres Arroyos";"";"";"";"";"";"";"2019-01-28 23:42:00.141024+00:00";"";"";"";"1902-02-21";"1902-12-31";"South America";"-38.377499";"-60.2752";"";"";"";"";"";"";"Argentina";"";"daily";"2 p.m. until 31 of August; 7 a.m. from 2 of September";"Local Time";"";"";"cloud_cover";"NA";"";"";"";"";"Public";"Universidad Tecnológica Nacional (Buenos Aires)";"Pablo O. Canziani, pocanziani@gmail.com";"Argentine Daily Weather Reports 1902";"Printed";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"Philip Brohan (philip.brohan@metoffice.gov.uk)";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"";"Imaged, Digitised";"Missing days: 11., 17., 18., 20., 28., 29. March 1., 11., 15., 17., 18., 21., 22., 23., 25., 28., 30. April 1., 2., 5., 7., 9.-15. May 3., 22. July 1., 9. Sept 4., 6. Oct";"active"
"1086169";"C3S DRS/ACRE Argentina";"DWR C3S DRS/ACRE Argentina";"Argentina";"";"TUCUMAN-Capital";"";"";"";"";"";"";"2019-01-28 23:42:00.196119+00:00";"";"";"";"1902-02-21";"1902-12-31";"South America";"-26.816668";"-65.216667";"";"";"";"";"";"";"Argentina";"";"daily";"2 p.m. until 31 of August; 7 a.m. from 2 of September";"Local Time";"";"";"cloud_cover";"NA";"";"";"";"";"Public";"Universidad Tecnológica Nacional (Buenos Aires)";"Pablo O. Canziani, pocanziani@gmail.com";"Argentine Daily Weather Reports 1902";"Printed";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"Philip Brohan (philip.brohan@metoffice.gov.uk)";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"";"Imaged, Digitised";"Missing days: 11., 17., 18., 20., 28., 29. March 1., 11., 15., 17., 18., 21., 22., 23., 25., 28., 30. April 1., 2., 5., 7., 9.-15. May 3., 22. July 1., 9. Sept 4., 6. Oct";"active"
"1086181";"C3S DRS/ACRE Argentina";"DWR C3S DRS/ACRE Argentina";"Argentina";"";"Tumbaya";"";"";"";"";"";"";"2019-01-28 23:42:00.243950+00:00";"";"";"";"1902-02-21";"1902-12-31";"South America";"-23.8577";"-65.467598";"";"";"";"";"";"";"Argentina";"";"daily";"2 p.m. until 31 of August; 7 a.m. from 2 of September";"Local Time";"";"";"cloud_cover";"NA";"";"";"";"";"Public";"Universidad Tecnológica Nacional (Buenos Aires)";"Pablo O. Canziani, pocanziani@gmail.com";"Argentine Daily Weather Reports 1902";"Printed";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"Philip Brohan (philip.brohan@metoffice.gov.uk)";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"";"Imaged, Digitised";"Missing days: 11., 17., 18., 20., 28., 29. March 1., 11., 15., 17., 18., 21., 22., 23., 25., 28., 30. April 1., 2., 5., 7., 9.-15. May 3., 22. July 1., 9. Sept 4., 6. Oct";"active"
"1086193";"C3S DRS/ACRE Argentina";"DWR C3S DRS/ACRE Argentina";"Argentina";"";"Uruguay";"";"";"";"";"";"";"2019-01-28 23:42:00.290191+00:00";"";"";"";"1902-02-21";"1902-12-31";"South America";"-32.48465";"-58.232929";"";"";"";"";"";"";"Argentina";"";"daily";"2 p.m. until 31 of August; 7 a.m. from 2 of September";"Local Time";"";"";"cloud_cover";"NA";"";"";"";"";"Public";"Universidad Tecnológica Nacional (Buenos Aires)";"Pablo O. Canziani, pocanziani@gmail.com";"Argentine Daily Weather Reports 1902";"Printed";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"Philip Brohan (philip.brohan@metoffice.gov.uk)";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"";"Imaged, Digitised";"Missing days: 11., 17., 18., 20., 28., 29. March 1., 11., 15., 17., 18., 21., 22., 23., 25., 28., 30. April 1., 2., 5., 7., 9.-15. May 3., 22. July 1., 9. Sept 4., 6. Oct";"active"
"1086205";"C3S DRS/ACRE Argentina";"DWR C3S DRS/ACRE Argentina";"Argentina";"";"V. Casilda";"";"";"";"";"";"";"2019-01-28 23:42:00.339967+00:00";"";"";"";"1902-02-21";"1902-12-31";"South America";"-33.044498";"-61.165001";"";"";"";"";"";"";"Argentina";"";"daily";"2 p.m. until 31 of August; 7 a.m. from 2 of September";"Local Time";"";"";"cloud_cover";"NA";"";"";"";"";"Public";"Universidad Tecnológica Nacional (Buenos Aires)";"Pablo O. Canziani, pocanziani@gmail.com";"Argentine Daily Weather Reports 1902";"Printed";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"Philip Brohan (philip.brohan@metoffice.gov.uk)";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"";"Imaged, Digitised";"Missing days: 11., 17., 18., 20., 28., 29. March 1., 11., 15., 17., 18., 21., 22., 23., 25., 28., 30. April 1., 2., 5., 7., 9.-15. May 3., 22. July 1., 9. Sept 4., 6. Oct";"active"
"1086217";"C3S DRS/ACRE Argentina";"DWR C3S DRS/ACRE Argentina";"Argentina";"";"Vera";"";"";"";"";"";"";"2019-01-28 23:42:00.393138+00:00";"";"";"";"1902-02-21";"1902-12-31";"South America";"-29.47028";"-60.20232";"";"";"";"";"";"";"Argentina";"";"daily";"2 p.m. until 31 of August; 7 a.m. from 2 of September";"Local Time";"";"";"cloud_cover";"NA";"";"";"";"";"Public";"Universidad Tecnológica Nacional (Buenos Aires)";"Pablo O. Canziani, pocanziani@gmail.com";"Argentine Daily Weather Reports 1902";"Printed";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"Philip Brohan (philip.brohan@metoffice.gov.uk)";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"";"Imaged, Digitised";"Missing days: 11., 17., 18., 20., 28., 29. March 1., 11., 15., 17., 18., 21., 22., 23., 25., 28., 30. April 1., 2., 5., 7., 9.-15. May 3., 22. July 1., 9. Sept 4., 6. Oct";"active"
"1086229";"C3S DRS/ACRE Argentina";"DWR C3S DRS/ACRE Argentina";"Argentina";"";"Villaguay";"";"";"";"";"";"";"2019-01-28 23:42:00.450445+00:00";"";"";"";"1902-02-21";"1902-12-31";"South America";"-31.867279";"-59.02684";"";"";"";"";"";"";"Argentina";"";"daily";"2 p.m. until 31 of August; 7 a.m. from 2 of September";"Local Time";"";"";"cloud_cover";"NA";"";"";"";"";"Public";"Universidad Tecnológica Nacional (Buenos Aires)";"Pablo O. Canziani, pocanziani@gmail.com";"Argentine Daily Weather Reports 1902";"Printed";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"Philip Brohan (philip.brohan@metoffice.gov.uk)";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"";"Imaged, Digitised";"Missing days: 11., 17., 18., 20., 28., 29. March 1., 11., 15., 17., 18., 21., 22., 23., 25., 28., 30. April 1., 2., 5., 7., 9.-15. May 3., 22. July 1., 9. Sept 4., 6. Oct";"active"
"1086241";"C3S DRS/ACRE Argentina";"DWR C3S DRS/ACRE Argentina";"Argentina";"";"Villa Maria";"";"";"";"";"";"";"2019-01-28 23:42:00.506324+00:00";"";"";"";"1902-02-21";"1902-12-31";"South America";"-34.882469";"-60.34444";"";"";"";"";"";"";"Argentina";"";"daily";"2 p.m. until 31 of August; 7 a.m. from 2 of September";"Local Time";"";"";"cloud_cover";"NA";"";"";"";"";"Public";"Universidad Tecnológica Nacional (Buenos Aires)";"Pablo O. Canziani, pocanziani@gmail.com";"Argentine Daily Weather Reports 1902";"Printed";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"Philip Brohan (philip.brohan@metoffice.gov.uk)";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"";"Imaged, Digitised";"Missing days: 11., 17., 18., 20., 28., 29. March 1., 11., 15., 17., 18., 21., 22., 23., 25., 28., 30. April 1., 2., 5., 7., 9.-15. May 3., 22. July 1., 9. Sept 4., 6. Oct";"active"
"1086253";"C3S DRS/ACRE Argentina";"DWR C3S DRS/ACRE Argentina";"Argentina";"";"Villa Mercedes";"";"";"";"";"";"";"2019-01-28 23:42:00.561323+00:00";"";"";"";"1902-02-21";"1902-12-31";"South America";"-33.666668";"-65.466667";"";"";"";"";"";"";"Argentina";"";"daily";"2 p.m. until 31 of August; 7 a.m. from 2 of September";"Local Time";"";"";"cloud_cover";"NA";"";"";"";"";"Public";"Universidad Tecnológica Nacional (Buenos Aires)";"Pablo O. Canziani, pocanziani@gmail.com";"Argentine Daily Weather Reports 1902";"Printed";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"Philip Brohan (philip.brohan@metoffice.gov.uk)";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"";"Imaged, Digitised";"Missing days: 11., 17., 18., 20., 28., 29. March 1., 11., 15., 17., 18., 21., 22., 23., 25., 28., 30. April 1., 2., 5., 7., 9.-15. May 3., 22. July 1., 9. Sept 4., 6. Oct";"active"
"1086265";"C3S DRS/ACRE Argentina";"DWR C3S DRS/ACRE Argentina";"Argentina";"";"Ytaybate";"";"";"";"";"";"";"2019-01-28 23:42:00.611727+00:00";"";"";"";"1902-02-21";"1902-12-31";"South America";"-27.43";"-57.34";"";"";"";"";"";"";"Argentina";"";"daily";"2 p.m. until 31 of August; 7 a.m. from 2 of September";"Local Time";"";"";"cloud_cover";"NA";"";"";"";"";"Public";"Universidad Tecnológica Nacional (Buenos Aires)";"Pablo O. Canziani, pocanziani@gmail.com";"Argentine Daily Weather Reports 1902";"Printed";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"Philip Brohan (philip.brohan@metoffice.gov.uk)";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"";"Imaged, Digitised";"Missing days: 11., 17., 18., 20., 28., 29. March 1., 11., 15., 17., 18., 21., 22., 23., 25., 28., 30. April 1., 2., 5., 7., 9.-15. May 3., 22. July 1., 9. Sept 4., 6. Oct";"active"
"1086277";"C3S DRS/ACRE Argentina";"DWR C3S DRS/ACRE Argentina";"Argentina";"";"Zárate";"";"";"";"";"";"";"2019-01-28 23:42:00.659246+00:00";"";"";"";"1902-02-21";"1902-12-31";"South America";"-34.095798";"-59.0242";"";"";"";"";"";"";"Argentina";"";"daily";"2 p.m. until 31 of August; 7 a.m. from 2 of September";"Local Time";"";"";"cloud_cover";"NA";"";"";"";"";"Public";"Universidad Tecnológica Nacional (Buenos Aires)";"Pablo O. Canziani, pocanziani@gmail.com";"Argentine Daily Weather Reports 1902";"Printed";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"Philip Brohan (philip.brohan@metoffice.gov.uk)";"http://data.ceda.ac.uk/badc/corral/images/metobs/south_america/Argentina/";"";"Imaged, Digitised";"Missing days: 11., 17., 18., 20., 28., 29. March 1., 11., 15., 17., 18., 21., 22., 23., 25., 28., 30. April 1., 2., 5., 7., 9.-15. May 3., 22. July 1., 9. Sept 4., 6. Oct";"active"
"1086329";"C3S DRS/ACRE Argentina";"C3S_SouthAmerica";"Argentina";"";"Rosario de Santa Fe";"";"36.0";"";"";"";"";"2019-02-28 08:47:57.429966+00:00";"";"";"";"1886-03-18";"1900-12-02";"South America";"-32.945";"-60.333";"";"";"";"";"";"";"Argentina";"";"";"";"";"";"";"cloud_cover";"oktas";"";"";"";"";"Public";"ACRE";"";"Met Office Archive, Bib No. 249777";"";"";"Rob Allan";"rob.allan@metoffice.gov.uk";"";"Digitised";"";"active"
